duns_number,company_name,tradestyle,address_line_1,address_line_2,city,state,postal_code,phone,website,revenue_raw,revenue_numeric,revenue_formatted,employees_total,employees_single_site,business_description,industry,ownership_type,entity_type,is_headquarters,contact_count,primary_contact_name,primary_contact_title,primary_contact_email_flag,primary_contact_phone_flag
108038827,TRENDALEE CONSULTING LLC,,209 Bank St SE,,Minneapolis,Minnesota,55414-1039,,,710165.02,710165.02,710165.02,2,2,"Trendalee Consulting Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,1,Trenda Boyum,Principal,Y,Y
129214142,D2 ELECTRIC LLC,,1763 290Th Ave,,Westbrook,Minnesota,56183-1002,1-507-829-0233,,2023439.9000000001,2023439.9000000001,2023439.9000000001,2,2,"D2 Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Jordan Dibble,Principal,Y,Y
124287450,MFS RECYCLING LAND LLC,,888 County Road D W,,Saint Paul,Minnesota,55112-7593,,,1298056.0,1298056,1298056.0,2,2,"Mfs Recycling Land Llc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,1,Tryan Johnson,Principal,Y,Y
043290350,WALCKER ELECTRIC LLC,,41 Main St,,Hokah,Minnesota,55941-6500,,,599053.98,599053.98,599053.98,2,2,"Walcker Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Daniel Walcker,Principal,Y,Y
108637135,MINDFUL HEALING & CONSULTING PC,,119 4Th St S,,Moorhead,Minnesota,56560-2613,,http://mindfulhealing.clientsecure.me,531309.01,531309.01,531309.01,2,2,"Mindful Healing & Consulting Pc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,1,Melissa Dahl,Principal,Y,Y
052342632,AMP'D ELECTRIC LIMITED LIABILITY COMPANY,,75 Viking Dr W,,Saint Paul,Minnesota,55117-1777,,,1721148.0,1721148,1721148.0,2,2,"Amp'd Electric Limited Liability Company is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Lucas Miller,Principal,Y,Y
058376019,VINTAGE PORTLAND LLC,,800 4Th St Se,,Minneapolis,Minnesota,55414-1950,,http://vintageportland.wordpress.com,547366.98,547366.98,547366.98,2,2,"Vintage Portland Llc is a membership organization, not elsewhere classified.",Associations and Organizations,Private,Independent,false,1,Bryan Spille,Principal,Y,Y
107859374,LEV PROPERTIES LLC,,2011 W 49Th St,,Minneapolis,Minnesota,55419-5227,,,660245.0,660245,660245.0,2,2,Lev Properties Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,1,Aaron Leventhal,Principal,Y,Y
108014273,S & S PROPERTIES MN LLC,,16675 Innsbrook Dr,,Lakeville,Minnesota,55044-5664,,,763744.0,763744,763744.0,2,2,S & S Properties Mn Llc is primarily engaged in the operation of nonresidential buildings.,Commercial Real Estate Leasing,Private,Independent,false,1,Nicholas Sack,Principal,Y,Y
044318915,BAY ELECTRIC LLC,,7120 Resort Ln Nw,,Williams,Minnesota,56686-4488,1-701-541-0461,,596396.98,596396.98,596396.98,2,2,"Bay Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Carl Hanson,Principal,Y,Y
108711624,KRETS CLAIMS AND APPRAISAL SERVICES LLC,,107 Woodland Dr,,Princeton,Minnesota,55371-1030,,,584645.99,584645.99,584645.99,2,2,"Krets Claims And Appraisal Services Llc is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,1,Steven Kretsinger,Principal,Y,Y
045458847,SARGE ELECTRIC LLC,,689 101St Ave Ne,,Minneapolis,Minnesota,55434-4215,1-763-204-1498,,1125435.9000000001,1125435.9000000001,1125435.9000000001,2,2,"Sarge Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,2,Brent Sargent,Principal,Y,Y
025023232,PureTemp LLC,,9601 Girard Ave S,,Minneapolis,Minnesota,55431-2619,1-952-444-3750,http://www.puretemp.com,1024959.0,1024959,1024959.0,2,2,"Puretemp Llc is primarily engaged in manufacturing miscellaneous chemical preparations, not elsewhere classified, such as fatty acids, essential oils, gelatin (except vegetable), sizes, bluing, laundry sours, writing and stamp pad ink, industrial compounds, such as boiler and heat insulating compounds, metal, oil, and water-treating compounds, waterproofing compounds, and chemical supplies for foundries.",Miscellaneous Chemical Manufacturing,Private,Independent,false,1,Henry Cousineau,General Manager,Y,Y
807381991,"Reliable Snow Plowing, Inc.",Reliable Property Service,3245 Terminal Dr,,Saint Paul,Minnesota,55121-1610,1-952-888-0222,,2291692.0,2291692,2291692.0,2,2,"Reliable Snow Plowing, Inc. is primarily engaged in furnishing sanitary services, not elsewhere classified.",Waste Management,Private,Independent,false,3,Tom Hougnon,President/Chief Operating Officer,Y,Y
125896658,LAKE POINT ELECTRIC LLC,,42440 Matson Point Rd,,Pelican Rapids,Minnesota,56572-7761,,,2657373.0,2657373,2657373.0,2,2,"Lake Point Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Alexander Johnson,Principal,Y,Y
108800523,HD JUNK REMOVAL LLC,,603 Pascal St N,,Saint Paul,Minnesota,55104-2443,,,1276384.0,1276384,1276384.0,2,2,"Hd Junk Removal Llc is primarily engaged in the collection and disposal of refuse by processing or destruction or in the operation of incinerators, waste treatment plants, landfills, or other sites for disposal of such materials.",Waste Management,Private,Independent,false,1,Derik Yerian,Principal,Y,Y
081255389,Anatomic Incorporated,,2112 Broadway St Ne Ste 135,,Minneapolis,Minnesota,55413-3102,1-612-208-6735,http://www.anatomic.com,528117.0,528117,528117.0,2,2,Anatomic Incorporated is primarily engaged in commercial physical and biological research and development on a contract or fee basis.,Research and Development Services,Private,Independent,false,2,Patrick Walsh,Chief Executive Officer,Y,Y
021761260,Sunbelt Business Brokers,,1300 Godward St Ne Ste 6200,,Minneapolis,Minnesota,55413-1741,1-262-901-0086,http://www.sunbeltmidwest.com,518167.97000000003,518167.97000000003,518167.97000000003,2,2,"Sunbelt Business Brokers is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,3,Brian Knoderer,President,Y,Y
108137983,VAN DOREN TREE CARE LLC,,8741 Red Oak Dr,,Eden Prairie,Minnesota,55347-2357,1-952-221-9616,http://www.vandorentreecare.com,802716.97,802716.97,802716.97,2,2,Van Doren Tree Care Llc is primarily engaged in performing a variety of ornamental shrub and tree services.,Building and Dwelling Services,Private,Independent,false,1,Chris Van Doren,Principal,Y,Y
098781640,"PULLMAN ARTSPACE, LLC",,250 3Rd Ave N Ste 400,,Minneapolis,Minnesota,55401-2863,,http://www.artspace.org,554480.02,554480.02,554480.02,2,2,"Pullman Artspace, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,3,Kelley Lindquist,President,Y,Y
042909055,"Mindset Consulting, Llc",,800 Washington Ave N Ste 905,,Minneapolis,Minnesota,55401-1195,1-612-518-8915,http://www.mindsetconsulting.com,2928196.0,2928196,2928196.0,2,2,"Mindset Consulting, Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,3,Luke Van Epern,Chief Operating Officer,Y,Y
124746237,"COLISEUM 2708 BUILDING OWNER, LLC",,2619 E Franklin Ave,,Minneapolis,Minnesota,55406-1300,,,577781.02,577781.02,577781.02,2,2,"Coliseum 2708 Building Owner, Llc is a membership organization engaged in civic, social, or fraternal activities.",Associations and Organizations,Private,Independent,false,1,John Saunders,Principal,Y,Y
115636265,BRADLEY SECURITY & ELECTRIC LLC,,69830 203Rd St,,Dassel,Minnesota,55325-3571,,,1920922.0,1920922,1920922.0,2,2,"Bradley Security & Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Joshua Olson,Principal,Y,Y
056779836,"2600 47TH AVENUE SOUTH, LLC",,533 S 3Rd St Ste 100,,Minneapolis,Minnesota,55415-7521,,,513141.99000000005,513141.99000000005,513141.99000000005,2,2,"2600 47Th Avenue South, Llc is primarily engaged in the operation of nonresidential buildings.",Commercial Real Estate Leasing,Private,Independent,false,1,Timothy Gray,Principal,Y,Y
108745997,STANDARD OF CARE CONSULTING LLC,,1 Kennard Ct,,Saint Paul,Minnesota,55106-6819,,,1264294.0,1264294,1264294.0,2,2,"Standard Of Care Consulting Llc is primarily engaged in furnishing business consulting services, not elsewhere classified, on a contract or fee basis.",Consulting Services,Private,Independent,false,1,Jody Sheman,Principal,Y,Y
081343390,Carpenters and Joiners Apprenticeship and Journeymen Training Trust Fund,,740 Olive St,,Saint Paul,Minnesota,55130-4405,1-651-646-7337,http://www.northcountrycarpenter.org,1.9023256E7,19023256,$19.0M,2,2,Carpenters And Joiners Apprenticeship And Journeymen Training Trust Fund is an organization of workers for the improvement of wages and working conditions.,Associations and Organizations,Private,Independent,false,1,Liz Burke,Principal,Y,Y
017531950,"BENEFIT PARTNERS, INC.",,1660 Highway 100 S Ste 534,,Minneapolis,Minnesota,55416-1534,1-952-546-1700,,614166.98,614166.98,614166.98,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,2,Jack Houston,President,Y,Y
124807386,FINE LINE IRRIGATION LLC,,22351 Saint Croix Trl N,,Scandia,Minnesota,55073-8101,,,1741567.0,1741567,1741567.0,2,2,Fine Line Irrigation Llc is primarily engaged in operating water supply systems for the purpose of irrigation.,Water and Sewage Services,Private,Independent,false,1,Gabriel Ferraro,Principal,Y,Y
884692893,"WINTER & ASSOCIATES, INC.",,964 Grand Ave,,Saint Paul,Minnesota,55105-3014,1-651-414-5000,http://www.winterandassoc.com,621528.03,621528.03,621528.03,2,2,"Winter & Associates, Inc. is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Maurizio Pari,Chief Executive Officer And Founder,Y,Y
044323788,"IAC ONE, LLC",,1400 Van Buren St Ne Ste 2,,Minneapolis,Minnesota,55413-4605,,http://www.iac.org,552021.98,552021.98,552021.98,2,2,"Iac One, Llc is primarily engaged in the design, development, and production of prepackaged computer software. Important products of this industry include operating, utility, and applications programs. Establishments of this industry may also provide services such as preparation of software documentation for the user-installation of software for the user; and training the user in the use of the software.",Software,Private,Independent,false,3,Jim Bourke,Chair President,Y,Y
108825590,KEP'S ELECTRIC LLC,,26323 572Nd Ave,,Deer Creek,Minnesota,56527-2800,,,1884457.0,1884457,1884457.0,2,2,"Kep's Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Ryan Kephart,Principal,Y,Y
061112965,LEGACY FALLS ELECTRIC LLC,,71 Ash St E,,Trimont,Minnesota,56176-4010,,http://www.legacyfallselectric.com,645317.97,645317.97,645317.97,2,2,"Legacy Falls Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Joshua Kuehl,Principal,Y,Y
006219472,"Pro Resources, Corporation",,1271 Highway 10 W,,Detroit Lakes,Minnesota,56501-2231,1-218-847-5748,http://www.proresourceshr.com,1580615.0,1580615,1580615.0,2,2,"Pro Resources, Corporation is primarily engaged in furnishing operating counsel and assistance to managements of private, nonprofit, and public organizations. These establishments generally perform a variety of activities, such as strategic and organizational planning; financial planning and budgeting; marketing objectives and policies; information systems planning, evaluation and selection; human resource policies and practices planning; and production scheduling and control planning.",Consulting Services,Private,Independent,false,3,Phil Bitner,Chief Executive Officer,Y,Y
108452101,SUZANNE HASS ALLSTATE AGENCY LLC,,2015 1St St S Ste 122,,Willmar,Minnesota,56201-4463,,,566203.0,566203,566203.0,2,2,"Agents primarily representing one or more insurance carriers, or brokers not representing any particular carriers primarily engaged as independent contractors in the sale or placement of insurance contracts with carriers, but not employees of the insurance carriers they represent. This industry also includes independent organizations concerned with insurance services.",Insurance Agents,Private,Independent,false,1,Suzanne Hass,Principal,Y,Y
049351433,USA ELECTRIC LLC,,2009 E 35Th St,,Hibbing,Minnesota,55746-2607,,,1521238.0,1521238,1521238.0,2,2,"Usa Electric Llc is primarily engaged in the generation, transmission, and/or distribution of electric energy for sale.",Electricity Generation and Distribution,Private,Independent,false,1,Brian Depaulis,Principal,Y,Y
929322824,Scanlan Group,,1 Scanlan Plz Ste 1,,Saint Paul,Minnesota,55107-1629,1-651-222-8315,,980539.02,980539.02,980539.02,2,2,"Scanlan Group is primarily engaged in furnishing business services, not elsewhere classified, such as bondspersons, drafting services, lecture bureaus, notaries public, sign painting, speakers' bureaus, water softening services, and auctioneering services, on a commission or fee basis.",Miscellaneous Professional Services,Private,Independent,false,3,David Buche,Vice-President,Y,Y
